,CSCO,META,NFLX,NVDA,AMZN,GOOGL,MSFT,AAPL,QQQ,^N225,CSCO_TR
2008-07-09,21.579999923706055,,0.40885698795318604,0.2955000102519989,3.5304999351501465,13.552302360534668,25.229999542236328,6.223214149475098,44.75,13052.1298828125,13.888108253479004
2008-07-10,22.1299991607666,,0.39785701036453247,0.29475000500679016,3.5315001010894775,13.527777671813965,25.450000762939453,6.30821418762207,45.279998779296875,13067.2099609375,14.242064476013184
2008-07-11,21.81999969482422,,0.3887139856815338,0.2917500138282776,3.427000045776367,13.358358383178711,25.25,6.163570880889893,44.560001373291016,13039.6904296875,14.042571067810059
2008-07-14,21.299999237060547,,0.39728599786758423,0.2784999907016754,3.313999891281128,13.053553581237793,25.149999618530273,6.210000038146973,44.22999954223633,13010.16015625,13.707915306091309
2008-07-15,21.040000915527344,,0.3958570063114166,0.2815000116825104,3.3515000343322754,12.915164947509766,26.149999618530273,6.058570861816406,44.2400016784668,12754.5595703125,13.5405912399292
2008-07-16,21.100000381469727,,0.40157100558280945,0.28299999237060547,3.5920000076293945,13.403403282165527,27.260000228881836,6.171785831451416,45.34000015258789,12760.7998046875,13.579204559326172
2008-07-17,21.520000457763672,,0.39685699343681335,0.2840000092983246,3.6054999828338623,13.349349021911621,27.520000457763672,6.13607120513916,45.63999938964844,12887.9501953125,13.849499702453613
2008-07-18,21.65999984741211,,0.38714298605918884,0.289000004529953,3.4560000896453857,12.045044898986816,25.860000610351562,5.898213863372803,44.59000015258789,12803.7001953125,13.939603805541992
2008-07-21,21.84000015258789,,0.39071398973464966,0.29074999690055847,3.4240000247955322,11.731732368469238,25.639999389648438,5.938929080963135,44.779998779296875,,14.055439949035645
2008-07-22,21.899999618530273,,0.38885700702667236,0.28450000286102295,3.3984999656677246,11.939689636230469,25.799999237060547,5.786428928375244,44.779998779296875,13184.9599609375,14.094054222106934
2008-07-23,22.170000076293945,,0.39971399307250977,0.2930000126361847,3.5269999504089355,12.242742538452148,26.43000030517578,5.937857151031494,45.369998931884766,13312.9296875,14.267822265625
2008-07-24,21.760000228881836,,0.3818570077419281,0.2757500112056732,3.936000108718872,11.9024019241333,25.440000534057617,5.679643154144287,44.689998626708984,13603.3095703125,14.00395679473877
2008-07-25,22.43000030517578,,0.39785701036453247,0.289000004529953,3.9154999256134033,12.311812400817871,26.15999984741211,5.789999961853027,45.27000045776367,13334.759765625,14.435141563415527
2008-07-28,21.979999542236328,,0.4090000092983246,0.28824999928474426,3.7990000247955322,11.939940452575684,25.5,5.514286041259766,44.41999816894531,13353.7802734375,14.145540237426758
2008-07-29,22.420000076293945,,0.44342899322509766,0.29124999046325684,3.9105000495910645,12.089839935302734,26.110000610351562,5.610000133514404,45.34000015258789,13159.4501953125,14.428712844848633
2008-07-30,22.170000076293945,,0.43614301085472107,0.28700000047683716,3.9105000495910645,12.079580307006836,26.229999542236328,5.710000038146973,45.56999969482422,13367.7900390625,14.267822265625
2008-07-31,21.989999771118164,,0.44128599762916565,0.28600001335144043,3.816999912261963,11.855606079101562,25.719999313354492,5.676785945892334,45.459999084472656,13376.8095703125,14.151975631713867
2008-08-01,21.989999771118164,,0.41742900013923645,0.2709999978542328,3.7874999046325684,11.708208084106445,25.440000534057617,5.59499979019165,44.880001068115234,13094.58984375,14.151975631713867
2008-08-04,21.989999771118164,,0.42614299058914185,0.2644999921321869,3.7855000495910645,11.586586952209473,25.280000686645508,5.472499847412109,44.43000030517578,12933.1796875,14.151975631713867
2008-08-05,22.649999618530273,,0.4269999861717224,0.2797499895095825,3.9554998874664307,12.008257865905762,26.209999084472656,5.737143039703369,45.93000030517578,12914.66015625,14.576730728149414
2008-08-06,23.93000030517578,,0.4285709857940674,0.28725001215934753,3.9045000076293945,12.170671463012695,27.020000457763672,5.86392879486084,46.630001068115234,13254.8896484375,15.400489807128906
2008-08-07,23.579999923706055,,0.43514299392700195,0.2827500104904175,3.8475000858306885,11.989990234375,27.389999389648438,5.841785907745361,46.27000045776367,13124.990234375,15.175241470336914
2008-08-08,24.25,,0.443571001291275,0.2750000059604645,4.0254998207092285,12.387638092041016,28.1299991607666,6.055356979370117,47.31999969482422,13168.41015625,15.606435775756836
2008-08-11,24.6200008392334,,0.46000000834465027,0.28075000643730164,4.4045000076293945,12.533534049987793,27.899999618530273,6.19857120513916,47.75,13430.91015625,15.84454345703125
2008-08-12,24.5,,0.44014298915863037,0.27674999833106995,4.362500190734863,12.577828407287598,28.1200008392334,6.31178617477417,47.79999923706055,13303.599609375,15.767324447631836
2008-08-13,24.309999465942383,,0.4451430141925812,0.30649998784065247,4.334499835968018,12.513262748718262,27.90999984741211,6.403571128845215,47.70000076293945,13023.0498046875,15.645044326782227
2008-08-14,24.670000076293945,,0.4548569917678833,0.32499998807907104,4.401500225067139,12.649900436401367,27.90999984741211,6.404285907745361,48.25,12956.7998046875,15.876726150512695
2008-08-15,24.90999984741211,,0.4465709924697876,0.3240000009536743,4.320000171661377,12.76651668548584,27.809999465942383,6.276429176330566,48.15999984741211,13019.41015625,16.031185150146484
2008-08-18,24.489999771118164,,0.43700000643730164,0.3305000066757202,4.1554999351501465,12.469969749450684,27.690000534057617,6.2639288902282715,47.599998474121094,13165.4501953125,15.76088809967041
2008-08-19,24.239999771118164,,0.43014299869537354,0.33550000190734863,4.064499855041504,12.274774551391602,27.31999969482422,6.197500228881836,47.0099983215332,12865.0498046875,15.59999942779541
2008-08-20,24.229999542236328,,0.4359999895095825,0.35199999809265137,4.106500148773193,12.137137413024902,27.290000915527344,6.28000020980835,47.09000015258789,12851.6904296875,15.593557357788086
2008-08-21,24.229999542236328,,0.4285709857940674,0.34049999713897705,4.163000106811523,12.175424575805664,27.18000030517578,6.224643230438232,46.869998931884766,12752.2099609375,15.593557357788086
2008-08-22,24.709999084472656,,0.4378570020198822,0.3402499854564667,4.263000011444092,12.277027130126953,27.84000015258789,6.313929080963135,47.4900016784668,12666.0400390625,15.902467727661133
2008-08-25,24.209999084472656,,0.4277139902114868,0.33524999022483826,4.142499923706055,12.087336540222168,27.65999984741211,6.162499904632568,46.4900016784668,12878.66015625,15.580681800842285
2008-08-26,24.110000610351562,,0.4298569858074188,0.32725000381469727,4.0879998207092285,11.865865707397461,27.270000457763672,6.2014288902282715,46.43000030517578,12778.7099609375,15.516338348388672
2008-08-27,24.3700008392334,,0.43771401047706604,0.3297500014305115,4.08650016784668,11.726225852966309,27.559999465942383,6.238214015960693,46.72999954223633,12752.9599609375,15.683653831481934
2008-08-28,24.65999984741211,,0.44457098841667175,0.32850000262260437,4.171000003814697,11.856355667114258,27.940000534057617,6.204999923706055,47.11000061035156,12768.25,15.870291709899902
2008-08-29,24.049999237060547,,0.44057101011276245,0.3160000145435333,4.040500164031982,11.593844413757324,27.290000915527344,6.054643154144287,46.119998931884766,13072.8701171875,15.477721214294434
2008-09-01,,,,,,,,,,12834.1796875,
2008-09-02,23.75,,0.44057101011276245,0.30799999833106995,4.070499897003174,11.642892837524414,27.100000381469727,5.935357093811035,45.54999923706055,12609.4697265625,15.284646034240723
2008-09-03,23.309999465942383,,0.4415709972381592,0.2915000021457672,4.03849983215332,11.621871948242188,26.899999618530273,5.962856769561768,45.119998931884766,12689.58984375,15.001490592956543
2008-09-04,22.280000686645508,,0.4267140030860901,0.2874999940395355,3.9014999866485596,11.267767906188965,26.350000381469727,5.757856845855713,43.65999984741211,12557.66015625,14.33861255645752
2008-09-05,22.260000228881836,,0.4237140119075775,0.2917500138282776,3.9595000743865967,11.117366790771484,25.649999618530273,5.720714092254639,43.45000076293945,12212.23046875,14.325739860534668
2008-09-08,23.3700008392334,,0.4307140111923218,0.2797499895095825,4.058000087738037,10.509259223937988,26.1200008392334,5.639999866485596,43.369998931884766,12624.4599609375,15.040094375610352
2008-09-09,22.969999313354492,,0.41057100892066956,0.27024999260902405,3.9519999027252197,10.476977348327637,26.100000381469727,5.417142868041992,42.45000076293945,12400.650390625,14.782668113708496
2008-09-10,22.989999771118164,,0.4107140004634857,0.2705000042915344,3.8369998931884766,10.364363670349121,26.440000534057617,5.414642810821533,42.79999923706055,12346.6298828125,14.795536041259766
2008-09-11,23.049999237060547,,0.411857008934021,0.2574999928474426,3.9755001068115234,10.854604721069336,27.34000015258789,5.451786041259766,43.599998474121094,12102.5,14.834152221679688
2008-09-12,23.459999084472656,,0.42071399092674255,0.25475001335144043,3.9149999618530273,10.952451705932617,27.6200008392334,5.319285869598389,43.43000030517578,12214.759765625,15.09800910949707
2008-09-15,22.3799991607666,,0.40157100558280945,0.23250000178813934,3.867000102996826,10.857357025146484,26.81999969482422,5.012856960296631,42.08000183105469,,14.402968406677246
2008-09-16,22.799999237060547,,0.40657100081443787,0.2397499978542328,3.936500072479248,11.084334373474121,25.989999771118164,4.99571418762207,42.40999984741211,11609.7197265625,14.673263549804688
2008-09-17,21.799999237060547,,0.41228601336479187,0.25,3.5769999027252197,10.372623443603516,24.56999969482422,4.565357208251953,40.209999084472656,11749.7900390625,14.029695510864258
2008-09-18,22.799999237060547,,0.44342899322509766,0.2722499966621399,3.825000047683716,10.987988471984863,25.260000228881836,4.788928985595703,41.56999969482422,11489.2998046875,14.673263549804688
2008-09-19,24.290000915527344,,0.4562860131263733,0.2852500081062317,4.050000190734863,11.239990234375,25.15999984741211,5.03249979019165,42.900001525878906,11920.8603515625,15.632171630859375
2008-09-22,23.110000610351562,,0.453000009059906,0.27924999594688416,3.746500015258789,10.764264106750488,25.399999618530273,4.680356979370117,40.880001068115234,12090.58984375,14.872766494750977
2008-09-23,22.729999542236328,,0.4504289925098419,0.27125000953674316,3.5880000591278076,10.742491722106934,25.440000534057617,4.53000020980835,40.56999969482422,,14.628220558166504
2008-09-24,22.799999237060547,,0.4538570046424866,0.28125,3.497999906539917,10.888639450073242,25.719999313354492,4.596786022186279,40.849998474121094,12115.0302734375,14.673263549804688
2008-09-25,23.479999542236328,,0.47099998593330383,0.2867499887943268,3.6040000915527344,11.001001358032227,26.610000610351562,4.711785793304443,41.5,12006.5302734375,15.110884666442871
2008-09-26,23.81999969482422,,0.46957099437713623,0.29225000739097595,3.5350000858306885,10.786787033081055,27.399999618530273,4.579999923706055,41.08000183105469,11893.16015625,15.329696655273438
2008-09-29,21.790000915527344,,0.45142900943756104,0.2524999976158142,3.1675000190734863,9.53453540802002,25.010000228881836,3.7592859268188477,37.81999969482422,11743.6103515625,14.023262977600098
2008-09-30,22.559999465942383,,0.4411430060863495,0.26774999499320984,3.638000011444092,10.023022651672363,26.690000534057617,4.059286117553711,38.90999984741211,11259.8603515625,14.518811225891113
2008-10-01,21.950000762939453,,0.4291430115699768,0.2602500021457672,3.4790000915527344,10.303302764892578,26.479999542236328,3.8971428871154785,38.5,11368.259765625,14.126236915588379
2008-10-02,21.200000762939453,,0.41857099533081055,0.23325000703334808,3.368000030517578,9.772022247314453,26.25,3.575000047683716,36.75,11154.759765625,13.643564224243164
2008-10-03,21.25,,0.41385701298713684,0.22574999928474426,3.3499999046325684,9.682432174682617,26.31999969482422,3.4667859077453613,36.18000030517578,10938.1396484375,13.675741195678711
2008-10-06,20.459999084472656,,0.37842899560928345,0.19625000655651093,3.2614998817443848,9.28954029083252,24.90999984741211,3.505000114440918,34.86000061035156,10473.08984375,13.167318344116211
2008-10-07,18.84000015258789,,0.3187139928340912,0.1809999942779541,2.9260001182556152,8.65890884399414,23.229999542236328,3.184286117553711,32.650001525878906,10155.900390625,12.124750137329102
2008-10-08,18.34000015258789,,0.3248569965362549,0.1847500056028366,3.0510001182556152,8.461211204528809,23.010000228881836,3.2067859172821045,32.38999938964844,9203.3203125,11.802966117858887
2008-10-09,17.190000534057617,,0.3277139961719513,0.17299999296665192,2.799999952316284,8.232732772827148,22.299999237060547,3.169286012649536,31.520000457763672,9157.490234375,11.06286907196045
2008-10-10,17.229999542236328,,0.34700000286102295,0.17024999856948853,2.8125,8.308307647705078,21.5,3.4571430683135986,31.31999969482422,8276.4296875,11.08860969543457
2008-10-13,19.270000457763672,,0.36285701394081116,0.20125000178813934,3.1010000705718994,9.535035133361816,25.5,3.937856912612915,35.130001068115234,,12.401484489440918
2008-10-14,18.540000915527344,,0.34342899918556213,0.1967500001192093,2.7929999828338623,9.076827049255371,24.100000381469727,3.7171430587768555,33.61000061035156,9447.5703125,11.931678771972656
2008-10-15,16.56999969482422,,0.3215709924697876,0.17550000548362732,2.436000108718872,8.487737655639648,22.65999984741211,3.49821400642395,30.600000381469727,9547.4697265625,10.66385555267334
2008-10-16,17.75,,0.33500000834465027,0.19249999523162842,2.5144999027252197,8.834334373474121,24.190000534057617,3.6389288902282715,32.2599983215332,8458.4501953125,11.423259735107422
2008-10-17,17.90999984741211,,0.33285701274871826,0.1912499964237213,2.5325000286102295,9.322822570800781,23.93000030517578,3.4785709381103516,32.29999923706055,8693.8203125,11.526232719421387
2008-10-20,18.959999084472656,,0.3400000035762787,0.19499999284744263,2.6484999656677246,9.492491722106934,24.719999313354492,3.515713930130005,33.20000076293945,9005.58984375,12.201977729797363
2008-10-21,17.860000610351562,,0.29785698652267456,0.18000000715255737,2.5114998817443848,9.077828407287598,23.360000610351562,3.2674999237060547,31.479999542236328,9306.25,11.494056701660156
2008-10-22,17.40999984741211,,0.29571399092674255,0.1732500046491623,2.499500036239624,8.900650978088379,21.530000686645508,3.4596428871154785,30.610000610351562,8674.6904296875,11.20445442199707
2008-10-23,17.239999771118164,,0.296999990940094,0.16349999606609344,2.5160000324249268,8.816817283630371,22.31999969482422,3.508213996887207,30.489999771118164,8460.98046875,11.095046043395996
2008-10-24,16.309999465942383,,0.27071401476860046,0.1652500033378601,2.447999954223633,8.490740776062012,21.959999084472656,3.442142963409424,29.510000228881836,7649.080078125,10.496530532836914
2008-10-27,16.09000015258789,,0.25628599524497986,0.17425000667572021,2.4790000915527344,8.245494842529297,21.18000030517578,3.288928985595703,28.690000534057617,7162.89990234375,10.354947090148926
2008-10-28,18.309999465942383,,0.29385700821876526,0.2004999965429306,2.802000045776367,9.227977752685547,23.100000381469727,3.568213939666748,31.860000610351562,7621.919921875,11.783662796020508
2008-10-29,17.8700008392334,,0.31085699796676636,0.2070000022649765,2.8445000648498535,8.958958625793457,23.0,3.733928918838501,31.780000686645508,8211.900390625,11.500494003295898
2008-10-30,17.790000915527344,,0.3254289925098419,0.21574999392032623,2.8355000019073486,9.001251220703125,22.6299991607666,3.9657139778137207,32.84000015258789,9029.759765625,11.449005126953125
2008-10-31,17.770000457763672,,0.3537139892578125,0.21899999678134918,2.861999988555908,8.992993354797363,22.329999923706055,3.8424999713897705,32.88999938964844,8576.98046875,11.436134338378906
2008-11-03,17.200000762939453,,0.33371400833129883,0.210999995470047,2.7885000705718994,8.670921325683594,22.6200008392334,3.819999933242798,32.81999969482422,,11.069307327270508
2008-11-04,18.329999923706055,,0.34328600764274597,0.22450000047683716,2.922499895095825,9.182682991027832,23.530000686645508,3.9639289379119873,33.75,9114.599609375,11.796525955200195
2008-11-05,17.389999389648438,,0.3284290134906769,0.21275000274181366,2.5989999771118164,8.56456470489502,22.079999923706055,3.68928599357605,31.989999771118164,9521.240234375,11.191576957702637
2008-11-06,16.940000534057617,,0.30685698986053467,0.19050000607967377,2.3610000610351562,8.288788795471191,20.8799991607666,3.539285898208618,30.559999465942383,8899.1396484375,10.901979446411133
2008-11-07,17.579999923706055,,0.31228598952293396,0.21799999475479126,2.4605000019073486,8.286787033081055,21.5,3.508570909500122,31.190000534057617,8583.0,11.313858032226562
2008-11-10,17.56999969482422,,0.3075709939002991,0.20399999618530273,2.4230000972747803,7.977477073669434,21.299999237060547,3.424285888671875,30.770000457763672,9081.4296875,11.307421684265137
2008-11-11,17.18000030517578,,0.31457099318504333,0.19499999284744263,2.315000057220459,7.7942938804626465,21.200000762939453,3.384643077850342,30.100000381469727,8809.2998046875,11.056432723999023
2008-11-12,16.549999237060547,,0.29571399092674255,0.1835000067949295,2.078000068664551,7.282281875610352,20.299999237060547,3.2185709476470947,28.709999084472656,8695.509765625,10.650982856750488
2008-11-13,17.260000228881836,,0.3479999899864197,0.19850000739097595,2.246500015258789,7.809810161590576,21.25,3.4442861080169678,30.459999084472656,8238.6396484375,11.107915878295898
2008-11-14,16.6200008392334,,0.3147140145301819,0.17925000190734863,2.0875000953674316,7.758257865905762,20.059999465942383,3.2228569984436035,28.979999542236328,8462.3896484375,10.696035385131836
2008-11-17,16.209999084472656,,0.3035709857940674,0.17550000548362732,1.9845000505447388,7.5105109214782715,19.31999969482422,3.1478569507598877,28.3700008392334,8522.580078125,10.432174682617188
2008-11-18,16.450000762939453,,0.306428998708725,0.16975000500679016,1.9220000505447388,7.442943096160889,19.6200008392334,3.211071014404297,28.34000015258789,8328.41015625,10.586627960205078
2008-11-19,15.079999923706055,,0.29357099533081055,0.15575000643730164,1.7920000553131104,7.01151180267334,18.290000915527344,3.0817859172821045,26.860000610351562,8273.2197265625,9.704948425292969
2008-11-20,14.470000267028809,,0.267428994178772,0.14749999344348907,1.7515000104904175,6.495494842529297,17.530000686645508,2.874643087387085,25.559999465942383,7703.0400390625,9.312373161315918
2008-11-21,15.170000076293945,,0.28557100892066956,0.15950000286102295,1.8934999704360962,6.567317008972168,19.68000030517578,2.9492859840393066,26.670000076293945,7910.7900390625,9.762868881225586
2008-11-24,16.399999618530273,,0.31728601455688477,0.17000000178813934,2.125,6.442441940307617,20.690000534057617,3.319643020629883,28.299999237060547,,10.554451942443848
2008-11-25,15.420000076293945,,0.3089999854564667,0.17475000023841858,2.109499931335449,7.058308124542236,19.989999771118164,3.242856979370117,28.170000076293945,8323.9296875,9.923760414123535
2008-11-26,16.389999389648438,,0.32671400904655457,0.1902499943971634,2.197999954223633,7.3095598220825195,20.489999771118164,3.392857074737549,29.350000381469727,8213.2197265625,10.548013687133789
2008-11-27,,,,,,,,,,8373.3896484375,
2008-11-28,16.540000915527344,,0.32828599214553833,0.18674999475479126,2.134999990463257,7.3313307762146,20.219999313354492,3.309643030166626,29.1200008392334,8512.26953125,10.644552230834961
2008-12-01,14.960000038146973,,0.31485700607299805,0.17075000703334808,2.0234999656677246,6.656405925750732,18.610000610351562,3.1760709285736084,26.93000030517578,8397.2197265625,9.627718925476074
2008-12-02,15.319999694824219,,0.3315710127353668,0.18025000393390656,2.059499979019165,6.884634971618652,19.149999618530273,3.302500009536743,27.829999923706055,7863.68994140625,9.859403610229492
2008-12-03,16.010000228881836,,0.34014299511909485,0.18950000405311584,2.260499954223633,6.992743015289307,19.8700008392334,3.424999952316284,28.6200008392334,8004.10009765625,10.303464889526367
2008-12-04,15.329999923706055,,0.3310000002384186,0.1770000010728836,2.365999937057495,6.865365028381348,19.110000610351562,3.2646429538726807,27.809999465942383,7924.240234375,9.865839004516602
2008-12-05,15.9399995803833,,0.3610000014305115,0.18400000035762787,2.4130001068115234,7.106856822967529,19.8700008392334,3.357142925262451,28.940000534057617,7917.509765625,10.25841236114502
2008-12-08,17.25,,0.3644289970397949,0.17800000309944153,2.570499897003174,7.560309886932373,21.010000228881836,3.561429023742676,30.079999923706055,8329.0498046875,11.101481437683105
2008-12-09,17.15999984741211,,0.4012860059738159,0.195250004529953,2.5625,7.656907081604004,20.600000381469727,3.573570966720581,30.010000228881836,8395.8701171875,11.043560028076172
2008-12-10,17.329999923706055,,0.4068570137023926,0.21375000476837158,2.484999895095825,7.7282280921936035,20.610000610351562,3.507499933242798,29.90999984741211,8660.240234375,11.152966499328613
2008-12-11,16.90999984741211,,0.4020000100135803,0.20475000143051147,2.4124999046325684,7.513012886047363,19.450000762939453,3.392857074737549,29.09000015258789,8720.5498046875,10.882667541503906
2008-12-12,16.989999771118164,,0.40728598833084106,0.2150000035762787,2.5625,7.901902198791504,19.360000610351562,3.509643077850342,29.68000030517578,8235.8701171875,10.934155464172363
2008-12-15,16.84000015258789,,0.40700000524520874,0.20800000429153442,2.442500114440918,7.774525165557861,19.040000915527344,3.3839290142059326,29.15999984741211,8664.66015625,10.837620735168457
2008-12-16,17.420000076293945,,0.4092859923839569,0.22200000286102295,2.631500005722046,8.14013957977295,20.110000610351562,3.4082140922546387,30.559999465942383,8568.01953125,11.210886001586914
2008-12-17,16.84000015258789,,0.41128599643707275,0.2329999953508377,2.6589999198913574,7.888888835906982,19.65999984741211,3.184286117553711,30.190000534057617,8612.51953125,10.837620735168457
2008-12-18,16.65999984741211,,0.4034290015697479,0.21150000393390656,2.6040000915527344,7.764764785766602,19.299999237060547,3.1939289569854736,29.65999984741211,8667.23046875,10.721776962280273
2008-12-19,16.639999389648438,,0.3955709934234619,0.21299999952316284,2.578000068664551,7.762012004852295,19.1200008392334,3.2142860889434814,29.860000610351562,8588.51953125,10.708904266357422
2008-12-22,16.3700008392334,,0.3988569974899292,0.2004999965429306,2.492000102996826,7.435184955596924,19.18000030517578,3.062143087387085,29.209999084472656,8723.7802734375,10.535148620605469
2008-12-23,16.239999771118164,,0.38785699009895325,0.1977500021457672,2.553999900817871,7.457958221435547,19.280000686645508,3.0850000381469727,29.059999465942383,,10.451480865478516
2008-12-24,16.350000381469727,,0.3915709853172302,0.19300000369548798,2.572000026702881,7.5813307762146,19.170000076293945,3.0371429920196533,29.139999389648438,8517.099609375,10.522272109985352
2008-12-25,,,,,,,,,,8599.5,
2008-12-26,16.270000457763672,,0.40657100081443787,0.18774999678134918,2.5889999866485596,7.516517162322998,19.1299991607666,3.064642906188965,29.1299991607666,8739.51953125,10.470787048339844
2008-12-29,16.010000228881836,,0.39899998903274536,0.19374999403953552,2.4700000286102295,7.442943096160889,18.959999084472656,3.0932140350341797,28.889999389648438,8747.169921875,10.303464889526367
2008-12-30,16.229999542236328,,0.40942901372909546,0.2004999965429306,2.5380001068115234,7.585334777832031,19.34000015258789,3.0817859172821045,29.489999771118164,8859.5595703125,10.445040702819824
2008-12-31,16.299999237060547,,0.4269999861717224,0.2017499953508377,2.563999891281128,7.698948860168457,19.440000534057617,3.0482139587402344,29.739999771118164,,10.490093231201172
2009-01-02,16.959999084472656,,0.4267140030860901,0.21774999797344208,2.7179999351501465,8.041041374206543,20.329999923706055,3.2410709857940674,31.030000686645508,,10.91484260559082
2009-01-05,17.110000610351562,,0.4562860131263733,0.22175000607967377,2.703000068664551,8.20945930480957,20.520000457763672,3.377856969833374,31.020000457763672,9043.1201171875,11.011381149291992
2009-01-06,17.790000915527344,,0.47057101130485535,0.2292499989271164,2.868000030517578,8.35986042022705,20.760000228881836,3.322143077850342,31.329999923706055,9080.83984375,11.449005126953125
2009-01-07,17.31999969482422,,0.46728599071502686,0.21549999713897705,2.809999942779541,8.058307647705078,19.510000228881836,3.250356912612915,30.440000534057617,9239.240234375,11.146531105041504
2009-01-08,17.540000915527344,,0.4735710024833679,0.20999999344348907,2.8580000400543213,8.137887954711914,20.1200008392334,3.31071400642395,30.760000228881836,8876.419921875,11.288116455078125
2009-01-09,16.700000762939453,,0.46085700392723083,0.19824999570846558,2.7755000591278076,7.884634971618652,19.520000457763672,3.234999895095825,30.06999969482422,8836.7998046875,10.747522354125977
2009-01-12,16.399999618530273,,0.4458569884300232,0.1902499943971634,2.5959999561309814,7.825075149536133,19.469999313354492,3.166429042816162,29.520000457763672,,10.554451942443848
2009-01-13,16.450000762939453,,0.44200000166893005,0.1912499964237213,2.572499990463257,7.865866184234619,19.81999969482422,3.132499933242798,29.530000686645508,8413.91015625,10.586627960205078
2009-01-14,15.739999771118164,,0.421999990940094,0.18275000154972076,2.424499988555908,7.531782150268555,19.09000015258789,3.047499895095825,28.6299991607666,8438.4501953125,10.129698753356934
2009-01-15,15.8100004196167,,0.45171400904655457,0.18925000727176666,2.572000026702881,7.482232093811035,19.239999771118164,2.9778571128845215,29.100000381469727,8023.31005859375,10.174749374389648
2009-01-16,15.819999694824219,,0.4465709924697876,0.19975000619888306,2.5794999599456787,7.49924898147583,19.709999084472656,2.940356969833374,29.420000076293945,8230.150390625,10.181183815002441
2009-01-19,,,,,,,,,,8256.849609375,
2009-01-20,15.010000228881836,,0.42614299058914185,0.18025000393390656,2.421999931335449,7.075826168060303,18.479999542236328,2.7928569316864014,27.959999084472656,8065.7900390625,9.659895896911621
2009-01-21,15.699999809265137,,0.43842899799346924,0.1889999955892563,2.5269999504089355,7.584585189819336,19.3799991607666,2.958214044570923,29.149999618530273,7901.64013671875,10.10395336151123
2009-01-22,15.369999885559082,,0.44057101011276245,0.18549999594688416,2.496999979019165,7.670169830322266,17.110000610351562,3.1557140350341797,28.760000228881836,8051.740234375,9.891579627990723
2009-01-23,15.890000343322754,,0.43485701084136963,0.1927500069141388,2.5315001010894775,8.125625610351562,17.200000762939453,3.1557140350341797,28.899999618530273,7745.25,10.22623348236084
2009-01-26,16.299999237060547,,0.4307140111923218,0.1992499977350235,2.4814999103546143,8.104854583740234,17.6299991607666,3.2014288902282715,29.110000610351562,7682.14013671875,10.490093231201172
2009-01-27,16.729999542236328,,0.4974290132522583,0.210999995470047,2.421999931335449,8.295294761657715,17.65999984741211,3.240356922149658,29.31999969482422,8061.06982421875,10.766825675964355
2009-01-28,16.8799991607666,,0.5165709853172302,0.21975000202655792,2.5179998874664307,8.725475311279297,18.040000915527344,3.364285945892334,30.350000381469727,8106.2900390625,10.863361358642578
2009-01-29,15.930000305175781,,0.5268570184707642,0.2070000022649765,2.5,8.591591835021973,17.59000015258789,3.3214290142059326,29.579999923706055,8251.240234375,10.25197982788086
2009-01-30,14.970000267028809,,0.5162860155105591,0.19875000417232513,2.940999984741211,8.471721649169922,17.100000381469727,3.2189290523529053,29.059999465942383,7994.0498046875,9.634151458740234
2009-02-02,15.3100004196167,,0.5278570055961609,0.2094999998807907,3.057499885559082,8.522772789001465,17.829999923706055,3.268213987350464,29.40999984741211,7873.97998046875,9.852965354919434
2009-02-03,15.619999885559082,,0.5248569846153259,0.21199999749660492,3.179500102996826,8.519769668579102,18.5,3.320713996887207,29.8700008392334,7825.509765625,10.052472114562988
2009-02-04,15.84000015258789,,0.5264289975166321,0.21799999475479126,3.052999973297119,8.58358383178711,18.6299991607666,3.3410708904266357,29.90999984741211,8038.93994140625,10.194055557250977
2009-02-05,16.350000381469727,,0.535286009311676,0.23399999737739563,3.1589999198913574,8.851852416992188,19.040000915527344,3.444999933242798,30.56999969482422,7949.64990234375,10.522272109985352
2009-02-06,17.040000915527344,,0.5285710096359253,0.24674999713897705,3.327500104904175,9.291291236877441,19.65999984741211,3.561429023742676,31.3700008392334,8076.6201171875,10.96633529663086
2009-02-09,16.850000381469727,,0.5277140140533447,0.2434999942779541,3.3355000019073486,9.478729248046875,19.440000534057617,3.6610710620880127,31.5,7969.02978515625,10.844057083129883
2009-02-10,16.049999237060547,,0.5167139768600464,0.2329999953508377,3.1654999256134033,8.971721649169922,18.799999237060547,3.493928909301758,30.34000015258789,7945.93994140625,10.329205513000488
2009-02-11,16.170000076293945,,0.5167139768600464,0.20374999940395355,3.2174999713897705,8.959959983825684,19.209999084472656,3.4578568935394287,30.200000762939453,,10.40643310546875
2009-02-12,16.200000762939453,,0.5418570041656494,0.20800000429153442,3.197999954223633,9.085334777832031,19.260000228881836,3.5453569889068604,30.56999969482422,7705.35986328125,10.425739288330078
2009-02-13,16.100000381469727,,0.5505710244178772,0.20774999260902405,3.1630001068115234,8.950950622558594,19.09000015258789,3.541429042816162,30.43000030517578,7779.39990234375,10.361383438110352
2009-02-16,,,,,,,,,,7750.169921875,
2009-02-17,15.289999961853027,,0.5317140221595764,0.19574999809265137,3.0834999084472656,8.575075149536133,18.09000015258789,3.376070976257324,29.219999313354492,7645.509765625,9.840095520019531
2009-02-18,15.369999885559082,,0.5285710096359253,0.20100000500679016,3.117500066757202,8.836586952209473,18.1200008392334,3.370357036590576,29.239999771118164,7534.43994140625,9.891579627990723
